content,publishtime,area,majorpollutant,forecastdate,aqi,minorpollutant,minorpollutantaqi
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",高屏,,2024-06-20,35,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",雲嘉南,,2024-06-23,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",雲嘉南,,2024-06-22,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",雲嘉南,,2024-06-21,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",雲嘉南,,2024-06-20,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",中部,,2024-06-23,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",中部,,2024-06-22,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",中部,,2024-06-21,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",中部,,2024-06-20,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",竹苗,,2024-06-23,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",竹苗,,2024-06-22,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",竹苗,,2024-06-21,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",竹苗,,2024-06-20,40,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",北部,臭氧八小時,2024-06-23,60,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",北部,臭氧八小時,2024-06-22,60,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",北部,臭氧八小時,2024-06-21,70,,
"今（20）日環境風場為偏南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依10時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署20日10時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-20 10:30",北部,臭氧八小時,2024-06-20,70,,
"今（19）日環境風場為西南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依18時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署19日18時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-19 22:00",澎湖,,2024-06-20,40,,
"今（19）日環境風場為西南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依18時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署19日18時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-19 22:00",金門,,2024-06-20,40,,
"今（19）日環境風場為西南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依18時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署19日18時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-19 22:00",馬祖,,2024-06-20,50,,
"今（19）日環境風場為西南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依18時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署19日18時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-19 22:00",花東,,2024-06-23,30,,
"今（19）日環境風場為西南風，迎風面擴散條件佳，北部位於下風處，污染物稍易累積。依18時監測結果，竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
依監測資料及氣象署19日18時氣象資料顯示：20日環境風場為偏南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升；清晨馬祖及金門易有低雲或局部霧影響能見度。竹苗、中部、雲嘉南、高屏、宜蘭、花東空品區及馬祖、金門、澎湖為「良好」等級；北部空品區為「普通」等級。
21日環境風場為偏南風至東南風，北部位於下風處，污染物稍易累積，中午受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
22日環境風場為東南風至偏南風，北部位於下風處，污染物稍易累積，午後受光化作用影響，臭氧濃度稍易上升。竹苗、中部、雲嘉南、高屏、宜蘭及花東空品區為「良好」等級；北部空品區為「普通」等級。
未來一週，20日至25日環境風場為偏南風至東南風，迎風面擴散條件較好，北部位於下風處，污染物稍易累積，空品多為良好至普通等級。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2024-06-19 22:00",花東,,2024-06-22,30,,
